nome,genero,regiao
Touthmosis,M,arabe_persa
Tuba,F,arabe_persa
Tufail,M,arabe_persa
Tufayl,M,arabe_persa
Turadj,M,arabe_persa
Tutankhamon,M,arabe_persa
Udai,M,arabe_persa
Uday,M,arabe_persa
Umar,M,arabe_persa
Umaymah,F,arabe_persa
Umid,M,arabe_persa
Umran,M,arabe_persa
Uria,M,arabe_persa
Usama,M,arabe_persa
Usamah,M,arabe_persa
Usman,M,arabe_persa
Uthman,M,arabe_persa
Utu,M,arabe_persa
Uzma,F,arabe_persa
Vahid,M,arabe_persa
Vahida,F,arabe_persa
Verethragna,M,arabe_persa
Vida,F,arabe_persa
Vohumanah,M,arabe_persa
Wadad,F,arabe_persa
Waddah,M,arabe_persa
Wadhah,M,arabe_persa
Wadi,M,arabe_persa
Wadid,M,arabe_persa
Wadih,M,arabe_persa
Wadud,M,arabe_persa
Wael,M,arabe_persa
Wafa,F,arabe_persa
Wafaa,F,arabe_persa
Wafai,M,arabe_persa
Wafi,M,arabe_persa
Wafik,M,arabe_persa
Wafiya,F,arabe_persa
Wahab,M,arabe_persa
Waheed,M,arabe_persa
Waheeda,F,arabe_persa
Wahib,M,arabe_persa
Wahiba,F,arabe_persa
Wahid,M,arabe_persa
Wahida,F,arabe_persa
Wahidullah,M,arabe_persa
Waiel,M,arabe_persa
Wail,M,arabe_persa
Wajdi,M,arabe_persa
Wajid,M,arabe_persa
Wajieh,M,arabe_persa
Wajih,M,arabe_persa
Waleed,M,arabe_persa
Wali,M,arabe_persa
Walid,M,arabe_persa
Walli,M,arabe_persa
Waqar,M,arabe_persa
Waseem,M,arabe_persa
Wasi,M,arabe_persa
Wasim,M,arabe_persa
Wassim,M,arabe_persa
Watban,M,arabe_persa
Wesam,M,arabe_persa
Wessam,M,arabe_persa
Wida,F,arabe_persa
Widad,F,arabe_persa
Wisam,M,arabe_persa
Wissam,M,arabe_persa
Yacine,M,arabe_persa
Yadollah,M,arabe_persa
Yahya,M,arabe_persa
Yakub,M,arabe_persa
Yam,M,arabe_persa
Yama,M,arabe_persa
Yaman,M,arabe_persa
Yamanu,M,arabe_persa
Yamina,F,arabe_persa
Yaqoob,M,arabe_persa
Yaqub,M,arabe_persa
Yasamin,F,arabe_persa
Yaseen,M,arabe_persa
Yaser,M,arabe_persa
Yashar,M,arabe_persa
Yasin,M,arabe_persa
Yasir,M,arabe_persa
Yasmeen,F,arabe_persa
Yasmin,F,arabe_persa
Yasmina,F,arabe_persa
Yasmine,F,arabe_persa
Yassar,M,arabe_persa
Yasser,M,arabe_persa
Yassin,M,arabe_persa
Yassine,M,arabe_persa
Yassir,M,arabe_persa
Yawar,M,arabe_persa
Yazid,M,arabe_persa
Yehia,M,arabe_persa
Yima,M,arabe_persa
Yimakshaeta,M,arabe_persa
Yosra,F,arabe_persa
Youcef,M,arabe_persa
Younes,M,arabe_persa
Yousef,M,arabe_persa
Yousif,M,arabe_persa
Yousra,F,arabe_persa
Youssef,M,arabe_persa
Youssif,M,arabe_persa
Youssouf,M,arabe_persa
Youssra,F,arabe_persa
Yousuf,M,arabe_persa
Yuhanna,M,arabe_persa
Yunis,M,arabe_persa
Yunus,M,arabe_persa
Yusef,M,arabe_persa
Yushua,M,arabe_persa
Yusra,F,arabe_persa
Yusrah,F,arabe_persa
Yussuf,M,arabe_persa
Yusuf,M,arabe_persa
Zaahir,M,arabe_persa
Zaahira,F,arabe_persa
Zabihullah,M,arabe_persa
Zahara,F,arabe_persa
Zahed,M,arabe_persa
Zaheda,F,arabe_persa
Zaheer,M,arabe_persa
Zaher,M,arabe_persa
Zahi,M,arabe_persa
Zahia,F,arabe_persa
Zahid,M,arabe_persa
Zahida,F,arabe_persa
Zahir,M,arabe_persa
Zahira,F,arabe_persa
Zahoor,M,arabe_persa
Zahra,F,arabe_persa
Zahrah,F,arabe_persa
Zaid,M,arabe_persa
Zaida,F,arabe_persa
Zain,M,arabe_persa
Zaina,F,arabe_persa
Zainab,F,arabe_persa
Zakaria,M,arabe_persa
Zakariya,M,arabe_persa
Zakariyya,M,arabe_persa
Zakarya,M,arabe_persa
Zaker,M,arabe_persa
Zaki,M,arabe_persa
Zakia,F,arabe_persa
Zakiah,F,arabe_persa
Zakira,F,arabe_persa
Zakiya,F,arabe_persa
Zakiyya,F,arabe_persa
Zakiyyah,F,arabe_persa
Zal,M,arabe_persa
Zaman,M,arabe_persa
Zamin,M,arabe_persa
Zamir,M,arabe_persa
Zana,F,arabe_persa
Zarathushtra,M,arabe_persa
Zaray,F,arabe_persa
Zareef,M,arabe_persa
Zareen,F,arabe_persa
Zaria,F,arabe_persa
Zarif,M,arabe_persa
Zarifa,F,arabe_persa
Zarin,F,arabe_persa
Zartosht,M,arabe_persa
Zayd,M,arabe_persa
Zaydan,M,arabe_persa
Zayn,M,arabe_persa
Zayna,F,arabe_persa
Zaynab,F,arabe_persa
Zaynah,F,arabe_persa
Zeena,F,arabe_persa
Zeeshan,M,arabe_persa
Zeid,M,arabe_persa
Zeidan,M,arabe_persa
Zein,M,arabe_persa
Zeina,F,arabe_persa
Zeinab,F,arabe_persa
Zekeria,M,arabe_persa
Zekeriya,M,arabe_persa
Zeki,M,arabe_persa
Zeyad,M,arabe_persa
Zeynab,F,arabe_persa
Zhaleh,F,arabe_persa
Zhubin,M,arabe_persa
Zia,M,arabe_persa
Ziad,M,arabe_persa
Ziauddin,M,arabe_persa
Ziba,F,arabe_persa
Zied,M,arabe_persa
Zina,F,arabe_persa
Zinat,F,arabe_persa
Zinedine,M,arabe_persa
Ziwar,F,arabe_persa
Ziya,M,arabe_persa
Ziyaaldin,M,arabe_persa
Ziyad,M,arabe_persa
Zohra,F,arabe_persa
Zohreh,F,arabe_persa
Zoubir,M,arabe_persa
Zouhair,M,arabe_persa
Zouheir,M,arabe_persa
Zoulikha,F,arabe_persa
Zubaida,F,arabe_persa
Zubin,M,arabe_persa
Zuhair,M,arabe_persa
Zuhayr,M,arabe_persa
Zuheir,M,arabe_persa
Zulaykha,F,arabe_persa
Zulekha,F,arabe_persa
Zulfaqar,M,arabe_persa
Zulfikar,M,arabe_persa
Zulfiqar,M,arabe_persa
Abaz,M,balca_eslava
Abdi,M,balca_eslava
Abdija,M,balca_eslava
Abdul,M,balca_eslava
Abdulah,M,balca_eslava
Abdulkader,M,balca_eslava
Abdulla,M,balca_eslava
Abdullah,M,balca_eslava
Abdulmalik,M,balca_eslava
Abdurahman,M,balca_eslava
Abdurrahman,M,balca_eslava
Abdyl,M,balca_eslava
Abedin,M,balca_eslava
Abel,M,balca_eslava
Abid,M,balca_eslava
Abida,F,balca_eslava
Abram,M,balca_eslava
Aca,M,balca_eslava
Ace,M,balca_eslava
Acim,M,balca_eslava
Acko,M,balca_eslava
Aco,M,balca_eslava
Adam,M,balca_eslava
Adamira,F,balca_eslava
Adamu,M,balca_eslava
Adela,F,balca_eslava
Adelina,F,balca_eslava
Adem,M,balca_eslava
Adhurim,M,balca_eslava
Adi,M,balca_eslava
Adil,M,balca_eslava
Adila,F,balca_eslava
Adilia,F,balca_eslava
Adin,M,balca_eslava
Adis,M,balca_eslava
Adisa,F,balca_eslava
Admir,M,balca_eslava
Admira,F,balca_eslava
Adnan,M,balca_eslava
Adrian,M,balca_eslava
Adriana,F,balca_eslava
Adrijan,M,balca_eslava
Adrijana,F,balca_eslava
Advija,M,balca_eslava
Aelita,F,balca_eslava
Afanasiy,M,balca_eslava
Afanasy,M,balca_eslava
Aferdita,F,balca_eslava
Afrim,M,balca_eslava
Afrodita,F,balca_eslava
Agafya,F,balca_eslava
Agan,M,balca_eslava
Agata,F,balca_eslava
Agim,M,balca_eslava
Aglaya,F,balca_eslava
Agnesa,F,balca_eslava
Agnessa,F,balca_eslava
Agneza,F,balca_eslava
Agni,F,balca_eslava
Agnija,F,balca_eslava
Ago,M,balca_eslava
Agon,M,balca_eslava
Agrafena,F,balca_eslava
Agron,M,balca_eslava
Ahmed,M,balca_eslava
Ahmet,M,balca_eslava
Ahmo,M,balca_eslava
Aida,F,balca_eslava
Aisa,F,balca_eslava
Ajdin,M,balca_eslava
Ajdina,F,balca_eslava
Ajet,M,balca_eslava
Ajeta,F,balca_eslava
Ajete,F,balca_eslava
Ajisa,F,balca_eslava
Ajka,F,balca_eslava
Ajkun,M,balca_eslava
Ajkune,F,balca_eslava
Ajla,F,balca_eslava
Ajrie,F,balca_eslava
Ajsa,F,balca_eslava
Ajshe,F,balca_eslava
Ajten,M,balca_eslava
Ajtene,F,balca_eslava
Akif,M,balca_eslava
Akilina,F,balca_eslava
Akim,M,balca_eslava
Aksana,F,balca_eslava
Aksinya,F,balca_eslava
Akulina,F,balca_eslava
Ala,F,balca_eslava
Alaga,M,balca_eslava
Alan,M,balca_eslava
Alazdin,M,balca_eslava
Alba,F,balca_eslava
Alban,M,balca_eslava
Albana,F,balca_eslava
Albena,F,balca_eslava
Albert,M,balca_eslava
Albin,M,balca_eslava
Albina,F,balca_eslava
Albinca,F,balca_eslava
Albion,M,balca_eslava
Albulena,F,balca_eslava
Aldijana,F,balca_eslava
Aldin,M,balca_eslava
Aldina,F,balca_eslava
Aleg,M,balca_eslava
Aleh,M,balca_eslava
Aleks,M,balca_eslava
Aleksa,F,balca_eslava
Aleksandar,M,balca_eslava
Aleksander,M,balca_eslava
Aleksandr,M,balca_eslava
Aleksandra,F,balca_eslava
Aleksandrina,F,balca_eslava
Aleksandru,M,balca_eslava
Aleksei,M,balca_eslava
Aleksej,M,balca_eslava
Aleksey,M,balca_eslava
Aleksi,M,balca_eslava
Alem,M,balca_eslava
Alen,M,balca_eslava
Alena,F,balca_eslava
Alenka,F,balca_eslava
Ales,M,balca_eslava
Alesa,F,balca_eslava
Alesia,F,balca_eslava
Alesja,F,balca_eslava
Alessja,F,balca_eslava
Alessya,F,balca_eslava
Alesya,F,balca_eslava
Alevtina,F,balca_eslava
Alexandar,M,balca_eslava
Alexander,M,balca_eslava
Alexandr,M,balca_eslava
Alexandra,F,balca_eslava
Alexandrina,F,balca_eslava
Alexei,M,balca_eslava
Alexej,M,balca_eslava
Alexey,M,balca_eslava
Alexi,M,balca_eslava
Alfia,F,balca_eslava
Alfonz,M,balca_eslava
Alfred,M,balca_eslava
Ali,M,balca_eslava
Aliaksandr,M,balca_eslava
Aliaksandra,F,balca_eslava
Aliaksei,M,balca_eslava
Aliaksej,M,balca_eslava
Aliaksey,M,balca_eslava
Alicia,F,balca_eslava
Alicija,F,balca_eslava
Aliciya,F,balca_eslava
Alie,F,balca_eslava
Alies,M,balca_eslava
Alija,F,balca_eslava
Alija,M,balca_eslava
Alije,F,balca_eslava
Alim,M,balca_eslava
Alime,F,balca_eslava
Alina,F,balca_eslava
Aliona,F,balca_eslava
Aliosha,M,balca_eslava
Aliosman,M,balca_eslava
Aliriza,M,balca_eslava
Alisa,F,balca_eslava
Alissa,F,balca_eslava
Aliya,F,balca_eslava
Alja,F,balca_eslava
Aljaz,M,balca_eslava
Aljo,M,balca_eslava
Aljona,F,balca_eslava
Aljosa,M,balca_eslava
Aljoscha,M,balca_eslava
Aljosha,M,balca_eslava
Alketa,F,balca_eslava
Alla,F,balca_eslava
Allochka,F,balca_eslava
Alma,F,balca_eslava
Almin,M,balca_eslava
Almir,M,balca_eslava
Almira,F,balca_eslava
Almirka,F,balca_eslava
Alojz,M,balca_eslava
Alojzij,M,balca_eslava
Alojzija,F,balca_eslava
Alojzije,M,balca_eslava
Alona,F,balca_eslava
Altin,M,balca_eslava
Alyona,F,balca_eslava
Alyosha,M,balca_eslava
Amadea,F,balca_eslava
Amadej,M,balca_eslava
Amalia,F,balca_eslava
Amalija,F,balca_eslava
Amanta,F,balca_eslava
Amar,M,balca_eslava
Ambroz,M,balca_eslava
Ambrozije,M,balca_eslava
Amel,M,balca_eslava
Amela,F,balca_eslava
Amelija,F,balca_eslava
Amer,M,balca_eslava
Amet,M,balca_eslava
Amil,M,balca_eslava
Amila,F,balca_eslava
Amina,F,balca_eslava
Amir,M,balca_eslava
Amira,F,balca_eslava
Amire,F,balca_eslava
Amor,F,balca_eslava
Amra,F,balca_eslava
Ana,F,balca_eslava
Anagnost,M,balca_eslava
Anamari,F,balca_eslava
Anamarija,F,balca_eslava
Anastas,M,balca_eslava
Anastasia,F,balca_eslava
Anastasiia,F,balca_eslava
Anastasija,F,balca_eslava
Anastasika,F,balca_eslava
Anastasiy,M,balca_eslava
Anastasiya,F,balca_eslava
Anastassia,F,balca_eslava
Anastassija,F,balca_eslava
Anastassiya,F,balca_eslava
Anastasya,F,balca_eslava
Anastazija,F,balca_eslava
Anatol,M,balca_eslava
Anatoli,M,balca_eslava
Anatolia,F,balca_eslava
Anatolii,M,balca_eslava
Anatolij,M,balca_eslava
Anatolija,F,balca_eslava
Anatoliy,M,balca_eslava
Anatoliya,F,balca_eslava
Anatoly,M,balca_eslava
Anda,F,balca_eslava
Andela,F,balca_eslava
Andelija,F,balca_eslava
Andelina,F,balca_eslava
Andelka,F,balca_eslava
Andelko,M,balca_eslava
Andelo,M,balca_eslava
Andin,M,balca_eslava
Andjela,F,balca_eslava
Andolina,F,balca_eslava
Andon,M,balca_eslava
Andraz,M,balca_eslava
Andre,M,balca_eslava
Andrea,F,balca_eslava
Andrei,M,balca_eslava
Andrej,M,balca_eslava
Andreja,F,balca_eslava
Andreja,M,balca_eslava
Andrejka,F,balca_eslava
Andrey,M,balca_eslava
Andrii,M,balca_eslava
Andrij,M,balca_eslava
Andrija,M,balca_eslava
Andrijana,F,balca_eslava
Andriy,M,balca_eslava
Andro,M,balca_eslava
Anej,M,balca_eslava
Anel,F,balca_eslava
Anela,F,balca_eslava
Anelia,F,balca_eslava
Anelija,F,balca_eslava
Aneliya,F,balca_eslava
Anes,M,balca_eslava
Aneta,F,balca_eslava
Anfisa,F,balca_eslava
Angel,M,balca_eslava
Angel,N,balca_eslava
Angela,F,balca_eslava
Angele,M,balca_eslava
Angelica,F,balca_eslava
Angelika,F,balca_eslava
Angelina,F,balca_eslava
Angelka,F,balca_eslava
Angjelina,F,balca_eslava
Angjelko,M,balca_eslava
Ani,F,balca_eslava
Ania,F,balca_eslava
Anica,F,balca_eslava
Anif,M,balca_eslava
Anife,F,balca_eslava
Anika,F,balca_eslava
Anila,F,balca_eslava
Anina,F,balca_eslava
Anis,M,balca_eslava
Anisa,F,balca_eslava
Anisim,M,balca_eslava
Anita,F,balca_eslava
Anja,F,balca_eslava
Anjuta,F,balca_eslava
Anka,F,balca_eslava
Ankica,F,balca_eslava
Anko,M,balca_eslava
Anna,F,balca_eslava
Annushka,F,balca_eslava
Anostol,M,balca_eslava
Antcho,M,balca_eslava
Ante,M,balca_eslava
Antea,F,balca_eslava
Antica,F,balca_eslava
Antigona,F,balca_eslava
Antim,M,balca_eslava
Antima,F,balca_eslava
Anto,M,balca_eslava
Antoan,M,balca_eslava
Antoaneta,F,balca_eslava
Anton,M,balca_eslava
Antonela,F,balca_eslava
Antoneta,F,balca_eslava
Antoni,M,balca_eslava
Antonia,F,balca_eslava
Antonij,M,balca_eslava
Antonija,F,balca_eslava
Antonije,F,balca_eslava
Antonije,M,balca_eslava
Antonijo,M,balca_eslava
Antonina,F,balca_eslava
Antonio,M,balca_eslava
Antoniya,F,balca_eslava
Antun,M,balca_eslava
Anuschka,F,balca_eslava
Anushka,F,balca_eslava
Anuska,F,balca_eslava
Anya,F,balca_eslava
Anyuta,F,balca_eslava
Anze,M,balca_eslava
Anzela,F,balca_eslava
Anzhela,F,balca_eslava
Anzhelika,F,balca_eslava
Anzhelina,F,balca_eslava
Apollinariya,F,balca_eslava
Apolonija,F,balca_eslava
Apostol,M,balca_eslava
Arandel,M,balca_eslava
Aranka,F,balca_eslava
Arbana,F,balca_eslava
Arben,M,balca_eslava
Arbenita,F,balca_eslava
Arbenor,M,balca_eslava
Arbenora,F,balca_eslava
Arber,M,balca_eslava
Arbereshe,F,balca_eslava
Arberie,F,balca_eslava
Arbnor,M,balca_eslava
Arbnora,F,balca_eslava
Arbnore,F,balca_eslava
Ardi,M,balca_eslava
Ardian,M,balca_eslava
Ardiana,F,balca_eslava
Ardijan,M,balca_eslava
Ardijana,F,balca_eslava
Ardit,M,balca_eslava
Ardita,F,balca_eslava
Argjend,M,balca_eslava
Argjent,M,balca_eslava
Ari,M,balca_eslava
Ariadna,F,balca_eslava
Arian,M,balca_eslava
Ariana,F,balca_eslava
Arianit,M,balca_eslava
Arieta,F,balca_eslava
Arif,M,balca_eslava
Arife,F,balca_eslava
Arijana,F,balca_eslava
Arijanit,M,balca_eslava
Arina,F,balca_eslava
Arisha,F,balca_eslava
Aristarkh,M,balca_eslava
Arjan,M,balca_eslava
Arjeta,F,balca_eslava
Arkadi,M,balca_eslava
Arkadii,M,balca_eslava
Arkadij,M,balca_eslava
Arkadiy,M,balca_eslava
Arkady,M,balca_eslava
Arkhip,M,balca_eslava
Arlind,M,balca_eslava
Arlinda,F,balca_eslava
Armend,M,balca_eslava
Armin,M,balca_eslava
Armina,F,balca_eslava
Armir,M,balca_eslava
Arna,F,balca_eslava
Arnela,F,balca_eslava
Arnis,M,balca_eslava
Aron,M,balca_eslava
Arqile,F,balca_eslava
Arsen,M,balca_eslava
Arseni,M,balca_eslava
Arsenij,M,balca_eslava
Arsenije,M,balca_eslava
Arseniy,M,balca_eslava
Arseny,M,balca_eslava
Arsim,M,balca_eslava
Arta,F,balca_eslava
Artan,M,balca_eslava
Artana,F,balca_eslava
Artem,M,balca_eslava
Artemis,F,balca_eslava
Artemiy,M,balca_eslava
Artiom,M,balca_eslava
Arton,M,balca_eslava
Artsiom,M,balca_eslava
Artur,M,balca_eslava
Artyom,M,balca_eslava
Arvenita,F,balca_eslava
Arxhira,F,balca_eslava
Arzi,M,balca_eslava
Arzie,F,balca_eslava
Asad,M,balca_eslava
Asaf,M,balca_eslava
Asan,M,balca_eslava
Asen,M,balca_eslava
Asia,F,balca_eslava
Asif,M,balca_eslava
Asim,M,balca_eslava
Asja,F,balca_eslava
Aslan,M,balca_eslava
Asllan,M,balca_eslava
Asmarina,F,balca_eslava
Asmin,M,balca_eslava
Asmir,M,balca_eslava
Asparuch,M,balca_eslava
Aspasija,F,balca_eslava
Assen,M,balca_eslava
Assia,F,balca_eslava
Assja,F,balca_eslava
Assya,F,balca_eslava
Astrit,M,balca_eslava
Asya,F,balca_eslava
Atanas,M,balca_eslava
Atanasa,F,balca_eslava
Atanasij,M,balca_eslava
Atanasija,F,balca_eslava
Atanasije,M,balca_eslava
Atanaska,F,balca_eslava
Atdhe,M,balca_eslava
Athanasi,M,balca_eslava
Atif,M,balca_eslava
Atifa,F,balca_eslava
Atifete,F,balca_eslava
Atina,F,balca_eslava
Atixhe,F,balca_eslava
August,M,balca_eslava
Augustin,M,balca_eslava
Augustina,F,balca_eslava
Aulona,F,balca_eslava
Aurora,F,balca_eslava
Avdi,M,balca_eslava
Avdie,F,balca_eslava
Avdija,M,balca_eslava
Avdo,M,balca_eslava
Avdotja,F,balca_eslava
Avdotya,F,balca_eslava
Avdul,M,balca_eslava
Avdulah,M,balca_eslava
Avdulla,M,balca_eslava
Avdullah,M,balca_eslava
Avdyl,M,balca_eslava
Avgust,M,balca_eslava
Avgusta,F,balca_eslava
Avgustin,M,balca_eslava
Avksentiy,M,balca_eslava
Avni,M,balca_eslava
Avraamu,M,balca_eslava
Avram,M,balca_eslava
Avrora,F,balca_eslava
Ayla,F,balca_eslava
Ayser,F,balca_eslava
Azem,M,balca_eslava
Azemina,F,balca_eslava
Azemine,F,balca_eslava
Azer,M,balca_eslava
Azir,M,balca_eslava
Azisa,F,balca_eslava
Aziz,M,balca_eslava
Azize,F,balca_eslava
Azmir,M,balca_eslava
Azra,F,balca_eslava
Bafti,M,balca_eslava
Baftije,F,balca_eslava
Bahri,M,balca_eslava
Bahrie,F,balca_eslava
Bahrije,F,balca_eslava
Bahrudin,M,balca_eslava
Bahtie,F,balca_eslava
Bahtije,F,balca_eslava
Bajram,M,balca_eslava
Bajro,M,balca_eslava
Bajrush,M,balca_eslava
Baki,M,balca_eslava
Bakir,M,balca_eslava
Balro,M,balca_eslava
Banko,M,balca_eslava
Banushi,M,balca_eslava
Bara,F,balca_eslava
Barbara,F,balca_eslava
Bardha,F,balca_eslava
Bardhyl,M,balca_eslava
Barica,F,balca_eslava
Barisa,M,balca_eslava
Bartholomei,M,balca_eslava
Bartol,M,balca_eslava
Bartolomej,M,balca_eslava
Bartul,M,balca_eslava
Barys,M,balca_eslava
Basa,M,balca_eslava
Bashkim,M,balca_eslava
Basri,M,balca_eslava
Bastri,M,balca_eslava
Bastrie,F,balca_eslava
Bata,F,balca_eslava
Becir,M,balca_eslava
Beco,M,balca_eslava
Bediha,F,balca_eslava
Bedri,M,balca_eslava
Bedrie,F,balca_eslava
Bedrije,F,balca_eslava
Begajeta,F,balca_eslava
Bego,M,balca_eslava
Beguna,F,balca_eslava
Behadil,M,balca_eslava
Behar,M,balca_eslava
Behare,F,balca_eslava
Behija,F,balca_eslava
Behixhe,F,balca_eslava
Behudin,M,balca_eslava
Bejtulla,M,balca_eslava
Bejtullah,M,balca_eslava
Bejtush,M,balca_eslava
Bekim,M,balca_eslava
Bekir,M,balca_eslava
Belina,F,balca_eslava
Belinda,F,balca_eslava
Belma,F,balca_eslava
Benedikt,M,balca_eslava
Benezar,M,balca_eslava
Benjamil,M,balca_eslava
Benjamin,M,balca_eslava
Benko,M,balca_eslava
Beqir,M,balca_eslava
Berajeta,F,balca_eslava
Berat,M,balca_eslava
Berina,F,balca_eslava
Berislav,M,balca_eslava
Berislava,F,balca_eslava
Berlinda,F,balca_eslava
Bernan,M,balca_eslava
Bernard,M,balca_eslava
Bernarda,F,balca_eslava
Bernardica,F,balca_eslava
Bernardina,F,balca_eslava
Berni,M,balca_eslava
Berta,F,balca_eslava
Besa,F,balca_eslava
Besar,M,balca_eslava
Besart,M,balca_eslava
Besarta,F,balca_eslava
Beshir,M,balca_eslava
Besiana,F,balca_eslava
Besije,F,balca_eslava
Besim,M,balca_eslava
Besima,F,balca_eslava
Besime,F,balca_eslava
Besir,M,balca_eslava
Besjana,F,balca_eslava
Besnik,M,balca_eslava
Beti,F,balca_eslava
Betim,M,balca_eslava
Bexhet,M,balca_eslava
Bezir,M,balca_eslava
Bilal,M,balca_eslava
Bilgin,M,balca_eslava
Biljana,F,balca_eslava
Bilyana,F,balca_eslava
Biondina,F,balca_eslava
Birten,F,balca_eslava
Biser,M,balca_eslava
Bisera,F,balca_eslava
Biserka,F,balca_eslava
Bislim,M,balca_eslava
Bisser,M,balca_eslava
Bistra,F,balca_eslava
Blaga,F,balca_eslava
Blagica,F,balca_eslava
Blago,M,balca_eslava
Blagoj,M,balca_eslava
Blagoja,M,balca_eslava
Blagojce,M,balca_eslava
Blagojco,M,balca_eslava
Blagoje,M,balca_eslava
Blagojka,F,balca_eslava
Blagomir,M,balca_eslava
Blagorodna,F,balca_eslava
Blagota,M,balca_eslava
Blagovest,M,balca_eslava
Blagovesta,F,balca_eslava
Blagoy,M,balca_eslava
Blagoyka,F,balca_eslava
Blagun,M,balca_eslava
Blaguna,F,balca_eslava
Blanka,F,balca_eslava
Blasko,M,balca_eslava
Blaz,M,balca_eslava
Blaze,M,balca_eslava
Blazenka,F,balca_eslava
Blazenko,M,balca_eslava
Blazh,M,balca_eslava
Blazhe,M,balca_eslava
Blazo,M,balca_eslava
Blendi,M,balca_eslava
Blerata,F,balca_eslava
Blerim,M,balca_eslava
Blerina,F,balca_eslava
Blerona,F,balca_eslava
Blerta,F,balca_eslava
Blin,M,balca_eslava
Blinera,F,balca_eslava
Boban,M,balca_eslava
Bobi,M,balca_eslava
Bogdan,M,balca_eslava
Bogdana,F,balca_eslava
Bogdanka,F,balca_eslava
Bogic,M,balca_eslava
Boginja,F,balca_eslava
Bogoljub,M,balca_eslava
Bogomil,M,balca_eslava
Bogomila,F,balca_eslava
Bogomir,M,balca_eslava
Bogosav,M,balca_eslava
Bogoslav,M,balca_eslava
Bogumil,M,balca_eslava
Bogumir,M,balca_eslava
Boguslav,M,balca_eslava
Bohdan,M,balca_eslava
Bohuslav,M,balca_eslava
Bohuslava,F,balca_eslava
Boika,F,balca_eslava
Boiko,M,balca_eslava
Bojan,M,balca_eslava
Bojana,F,balca_eslava
Bojanka,F,balca_eslava
Bojco,M,balca_eslava
Bojidar,M,balca_eslava
Bojidarka,F,balca_eslava
Bojil,M,balca_eslava
Bojislav,M,balca_eslava
Bojka,F,balca_eslava
Bojko,M,balca_eslava
Boleslav,M,balca_eslava
Boleslava,F,balca_eslava
Bona,F,balca_eslava
Boncho,M,balca_eslava
Bonju,M,balca_eslava
Bonka,F,balca_eslava
Bonyu,M,balca_eslava
Bor,M,balca_eslava
Bora,M,balca_eslava
Boran,M,balca_eslava
Borce,M,balca_eslava
Bore,M,balca_eslava
Borica,M,balca_eslava
Borinka,F,balca_eslava
Boris,M,balca_eslava
Borisav,M,balca_eslava
Borislav,M,balca_eslava
Borislava,F,balca_eslava
Borislavka,F,balca_eslava
Borisu,M,balca_eslava
Borivoi,M,balca_eslava
Borivoj,M,balca_eslava
Borivoje,M,balca_eslava
Borja,M,balca_eslava
Borjan,M,balca_eslava
Borjana,F,balca_eslava
Borjanka,F,balca_eslava
Borka,F,balca_eslava
Borko,M,balca_eslava
Borna,N,balca_eslava
Boro,M,balca_eslava
Borut,M,balca_eslava
Borya,M,balca_eslava
Boryan,M,balca_eslava
Boryana,F,balca_eslava
Borys,M,balca_eslava
Bosiljka,F,balca_eslava
Bosiljko,M,balca_eslava
Bosko,M,balca_eslava
Bostjan,M,balca_eslava
Botjo,M,balca_eslava
Botju,M,balca_eslava
Botyo,M,balca_eslava
Botyu,M,balca_eslava
Boyan,M,balca_eslava
Boyana,F,balca_eslava
Boyanka,F,balca_eslava
Boyka,F,balca_eslava
Boyko,M,balca_eslava
Boza,F,balca_eslava
Boza,M,balca_eslava
Bozan,M,balca_eslava
Bozana,F,balca_eslava
Bozanka,F,balca_eslava
Bozdana,F,balca_eslava
Boze,M,balca_eslava
Bozena,F,balca_eslava
Bozenka,F,balca_eslava
Bozenko,M,balca_eslava
Bozhan,M,balca_eslava
Bozhana,F,balca_eslava
Bozhanka,F,balca_eslava
Bozhdana,F,balca_eslava
Bozhena,F,balca_eslava
Bozhidar,M,balca_eslava
Bozhidara,F,balca_eslava
Bozhidarka,F,balca_eslava
Bozhil,M,balca_eslava
Bozhko,M,balca_eslava
Bozho,M,balca_eslava
Bozica,F,balca_eslava
Bozidar,M,balca_eslava
Bozidarja,F,balca_eslava
Bozidarka,F,balca_eslava
Bozil,M,balca_eslava
Bozin,M,balca_eslava
Bozko,M,balca_eslava
Bozo,M,balca_eslava
Bracan,M,balca_eslava
Braco,M,balca_eslava
Brahim,M,balca_eslava
Brana,M,balca_eslava
Brane,M,balca_eslava
Branimir,M,balca_eslava
Branimira,F,balca_eslava
Branimirka,F,balca_eslava
Branislav,M,balca_eslava
Branislava,F,balca_eslava
Branislavka,F,balca_eslava
Branka,F,balca_eslava
Brankica,F,balca_eslava
Branko,M,balca_eslava
Brano,M,balca_eslava
Bratislav,M,balca_eslava
Bratislava,F,balca_eslava
Bratomil,M,balca_eslava
Bratoslav,M,balca_eslava
Breda,F,balca_eslava
Brigita,F,balca_eslava
Brina,F,balca_eslava
Bronislav,M,balca_eslava
Bronislava,F,balca_eslava
Bruna,F,balca_eslava
Bruneta,F,balca_eslava
Brunilda,F,balca_eslava
Bruno,M,balca_eslava
Budimir,M,balca_eslava
Budimirka,F,balca_eslava
Budjoni,M,balca_eslava
Budyoni,M,balca_eslava
Bujar,M,balca_eslava
Bujare,F,balca_eslava
Bukurie,F,balca_eslava
Bukurije,F,balca_eslava
